hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 13249.6, 13521.9, 13456.7, 0, 127.58, 130.203, 129.577, 7.80002
0, 0.00000, 13302.4, 13573.8, 13511.7, 0, 127.239, 129.836, 129.243, 7.76046
0, 0.00000, 13355.5, 13625.9, 13567, 0, 126.9, 129.47, 128.911, 7.72106
0, 0.00000, 13409.1, 13678.5, 13622.7, 0, 126.561, 129.105, 128.581, 7.68175
0, 0.00000, 13462.9, 13731.3, 13678.8, 0, 126.224, 128.742, 128.252, 7.64261
0, 0.00000, 13517, 13784.4, 13735.3, 0, 125.889, 128.381, 127.925, 7.60364
0, 0.00000, 13571.5, 13838, 13792.2, 0, 125.555, 128.021, 127.6, 7.56477
0, 0.00000, 13626.2, 13891.7, 13849.3, 0, 125.224, 127.665, 127.278, 7.52614
0, 0.00000, 13681.8, 13946.6, 13906.9, 0, 124.899, 127.318, 126.958, 7.48783
0, 0.00000, 13738.3, 14002.6, 13964.9, 0, 124.58, 126.978, 126.64, 7.44902
0, 0.00000, 13795, 14058.8, 14023.3, 0, 124.264, 126.642, 126.326, 7.41001
0, 0.00000, 13852.1, 14115.3, 14082, 0, 123.951, 126.308, 126.014, 7.37119
0, 0.00000, 13909.7, 14172.5, 14141.5, 0, 123.642, 125.978, 125.707, 7.33258
0, 0.00000, 13969.3, 14230.7, 14203.8, 0, 123.348, 125.657, 125.421, 7.29443
0, 0.00000, 14029.3, 14289.4, 14266.5, 0, 123.06, 125.342, 125.144, 7.25645
0, 0.00000, 14089.7, 14348.4, 14329.7, 0, 122.775, 125.03, 124.869, 7.21869
0, 0.00000, 14150.6, 14407.9, 14393.4, 0, 122.493, 124.722, 124.599, 7.18111
0, 0.00000, 14211.7, 14467.6, 14457.5, 0, 122.216, 124.418, 124.332, 7.14382
0, 0.00000, 14273.3, 14527.8, 14522.1, 0, 121.941, 124.117, 124.07, 7.10672
0, 0.00000, 14335.2, 14588.3, 14587, 0, 121.672, 123.821, 123.812, 7.06991
0, 0.00000, 14397.6, 14649.2, 14652.4, 0, 121.406, 123.529, 123.558, 7.03334
0, 0.00000, 14460.3, 14710.6, 14718.4, 0, 121.144, 123.242, 123.309, 6.99701
0, 0.00000, 14523.5, 14772.3, 14784.8, 0, 120.887, 122.959, 123.065, 6.96097
0, 0.00000, 14587, 14834.3, 14851.6, 0, 120.635, 122.682, 122.827, 6.92522
0, 0.00000, 14650.9, 14896.8, 14918.9, 0, 120.387, 122.41, 122.594, 6.88976
0, 0.00000, 14715.1, 14959.5, 14986.6, 0, 120.146, 122.143, 122.366, 6.85464
0, 0.00000, 14779.8, 15022.8, 15054.9, 0, 119.909, 121.882, 122.144, 6.81975
0, 0.00000, 14844.9, 15086.1, 15122.9, 0, 119.679, 121.626, 121.925, 6.77861
0, 0.00000, 14909.1, 15145.9, 15190.9, 0, 119.445, 121.347, 121.706, 6.7445
0, 0.00000, 14971.6, 15205.1, 15258.5, 0, 119.202, 121.065, 121.489, 6.7195
0, 0.00000, 15034.4, 15264.6, 15326.3, 0, 118.962, 120.788, 121.275, 6.69541
0, 0.00000, 15097.3, 15323.8, 15393.4, 0, 118.728, 120.514, 121.061, 6.672
0, 0.00000, 15159.3, 15383.6, 15460.6, 0, 118.493, 120.249, 120.85, 6.65277
0, 0.00000, 15221.6, 15443.8, 15528.1, 0, 118.262, 119.991, 120.646, 6.63664
0, 0.00000, 15284.3, 15504.4, 15596.2, 0, 118.039, 119.742, 120.45, 6.62131
0, 0.00000, 15347.1, 15565.2, 15664.5, 0, 117.824, 119.501, 120.263, 6.60668
0, 0.00000, 15410.3, 15626.3, 15733.4, 0, 117.616, 119.267, 120.085, 6.59336
0, 0.00000, 15473.8, 15687.8, 15802.8, 0, 117.417, 119.043, 119.915, 6.5807
0, 0.00000, 15537.7, 15749.5, 15872.6, 0, 117.226, 118.827, 119.755, 6.56873
0, 0.00000, 15601.9, 15811.5, 15942.7, 0, 117.045, 118.62, 119.604, 6.55731
0, 0.00000, 15666.3, 15873.7, 16013.4, 0, 116.872, 118.421, 119.464, 6.54857
0, 0.00000, 15731.1, 15936.1, 16084.6, 0, 116.708, 118.233, 119.334, 6.54058
0, 0.00000, 15796.2, 15999, 16156.3, 0, 116.555, 118.054, 119.215, 6.53344
0, 0.00000, 15861.5, 16062, 16228.3, 0, 116.411, 117.886, 119.106, 6.52721
0, 0.00000, 15927.3, 16126, 16300.7, 0, 116.279, 117.732, 119.008, 6.51976
0, 0.00000, 15993.4, 16190.2, 16373.6, 0, 116.157, 117.589, 118.922, 6.51367
0, 0.00000, 16059.7, 16254.3, 16447.1, 0, 116.046, 117.455, 118.848, 6.51078
0, 0.00000, 16126.2, 16318.6, 16520.9, 0, 115.947, 117.333, 118.788, 6.50842
0, 0.00000, 16193.1, 16383.4, 16595.4, 0, 115.859, 117.223, 118.74, 6.5071
0, 0.00000, 16260.3, 16448.4, 16670.2, 0, 115.783, 117.126, 118.705, 6.5069
0, 0.00000, 16327.8, 16513.8, 16745.6, 0, 115.72, 117.041, 118.684, 6.50777
0, 0.00000, 16395.6, 16579.4, 16821.3, 0, 115.67, 116.97, 118.676, 6.50973
0, 0.00000, 16463.8, 16645.5, 16897.6, 0, 115.633, 116.913, 118.684, 6.51284
0, 0.00000, 16532.1, 16711.7, 16974.3, 0, 115.61, 116.869, 118.706, 6.51709
0, 0.00000, 16600.9, 16778.3, 17051.5, 0, 115.601, 116.84, 118.743, 6.52257
0, 0.00000, 16669.9, 16845.3, 17129.2, 0, 115.607, 116.826, 118.795, 6.52929
0, 0.00000, 16739.1, 16912.5, 17207.3, 0, 115.627, 116.827, 118.864, 6.53727
0, 0.00000, 16806.9, 16978.8, 17285.2, 0, 115.651, 116.836, 118.945, 6.54622
0, 0.00000, 16874, 17044.9, 17362.4, 0, 115.683, 116.857, 119.035, 6.55647
0, 0.00000, 16941, 17110.7, 17438.9, 0, 115.728, 116.89, 119.132, 6.56816
0, 0.00000, 17007.5, 17177.2, 17515.5, 0, 115.784, 116.941, 119.245, 6.58185
0, 0.00000, 17073.6, 17244.1, 17592.3, 0, 115.853, 117.011, 119.374, 6.59848
0, 0.00000, 17140, 17311.4, 17669.5, 0, 115.938, 117.098, 119.522, 6.61778
0, 0.00000, 17206.4, 17378.9, 17747.1, 0, 116.039, 117.204, 119.688, 6.63838
0, 0.00000, 17273.1, 17446.6, 17825, 0, 116.158, 117.327, 119.872, 6.66034
0, 0.00000, 17340, 17514.7, 17903.5, 0, 116.295, 117.468, 120.076, 6.68373
0, 0.00000, 17407.1, 17583.1, 17982.2, 0, 116.45, 117.629, 120.3, 6.70856
0, 0.00000, 17474.3, 17651.7, 18061.4, 0, 116.623, 117.808, 120.544, 6.73487
0, 0.00000, 17541.9, 17720.7, 18141.2, 0, 116.816, 118.007, 120.808, 6.76279
0, 0.00000, 17609.3, 17789.6, 18220.9, 0, 117.026, 118.225, 121.092, 6.79209
0, 0.00000, 17677.2, 17859.1, 18301.4, 0, 117.256, 118.464, 121.398, 6.82318
0, 0.00000, 17745, 17928.6, 18382, 0, 117.505, 118.722, 121.725, 6.8558
0, 0.00000, 17813.3, 17998.6, 18463.3, 0, 117.775, 119.002, 122.075, 6.89026
0, 0.00000, 17881.6, 18068.8, 18544.9, 0, 118.065, 119.303, 122.447, 6.92645
0, 0.00000, 17950.2, 18139.3, 18627, 0, 118.376, 119.625, 122.842, 6.96448
0, 0.00000, 18018.3, 18209.6, 18708.9, 0, 118.705, 119.967, 123.256, 7.00407
0, 0.00000, 18086.8, 18280.3, 18791.3, 0, 119.056, 120.331, 123.695, 7.04567
0, 0.00000, 18156, 18351.7, 18874.9, 0, 119.431, 120.72, 124.161, 7.08959
0, 0.00000, 18225.1, 18423.2, 18958.5, 0, 119.826, 121.13, 124.65, 7.13537
0, 0.00000, 18293.7, 18494.4, 19041.8, 0, 120.24, 121.56, 125.158, 7.18284
0, 0.00000, 18357.2, 18560.2, 19119.1, 0, 120.641, 121.977, 125.65, 7.22852
0, 0.00000, 18432.2, 18638.2, 19210.6, 0, 121.138, 122.494, 126.256, 7.28492
0, 0.00000, 5389.1, 5622.55, 5340.88, 0, 217.349, 226.773, 215.417, 11.337
0, 0.00000, 5403.52, 5637.3, 5355.27, 0, 217.24, 226.64, 215.299, 11.301
0, 0.00000, 5417.98, 5652.06, 5369.61, 0, 217.133, 226.515, 215.193, 11.2983
0, 0.00000, 5432.43, 5666.81, 5383.94, 0, 217.026, 226.39, 215.088, 11.2954
0, 0.00000, 5447.05, 5681.72, 5398.44, 0, 216.918, 226.264, 214.981, 11.2924
0, 0.00000, 5461.65, 5696.63, 5412.92, 0, 216.81, 226.139, 214.874, 11.2894
0, 0.00000, 5476.42, 5711.7, 5427.58, 0, 216.7, 226.011, 214.767, 11.2864
0, 0.00000, 5491.19, 5726.76, 5442.22, 0, 216.592, 225.885, 214.659, 11.2834
0, 0.00000, 5506.12, 5741.99, 5457.03, 0, 216.481, 225.756, 214.551, 11.2804
0, 0.00000, 5521.04, 5757.21, 5471.83, 0, 216.372, 225.628, 214.442, 11.2774
0, 0.00000, 5536.12, 5772.59, 5486.8, 0, 216.26, 225.499, 214.333, 11.2744
0, 0.00000, 5551.2, 5787.96, 5501.75, 0, 216.15, 225.37, 214.223, 11.2713
0, 0.00000, 5566.44, 5803.5, 5516.87, 0, 216.038, 225.239, 214.113, 11.2683
0, 0.00000, 5581.85, 5819.21, 5532.16, 0, 215.924, 225.108, 214.001, 11.2652
0, 0.00000, 5597.24, 5834.9, 5547.43, 0, 215.812, 224.976, 213.89, 11.2621
0, 0.00000, 5612.62, 5850.58, 5562.69, 0, 215.699, 224.845, 213.779, 11.259
0, 0.00000, 5628.17, 5866.43, 5578.12, 0, 215.585, 224.713, 213.667, 11.2559
0, 0.00000, 5643.89, 5882.44, 5593.71, 0, 215.47, 224.579, 213.554, 11.2528
0, 0.00000, 5659.59, 5898.44, 5609.29, 0, 215.355, 224.445, 213.441, 11.2496
0, 0.00000, 5675.45, 5914.6, 5625.04, 0, 215.24, 224.311, 213.327, 11.2465
0, 0.00000, 5691.31, 5930.75, 5640.77, 0, 215.124, 224.176, 213.213, 11.2433
0, 0.00000, 5707.32, 5947.07, 5656.66, 0, 215.007, 224.04, 213.098, 11.2401
0, 0.00000, 5723.33, 5963.37, 5672.55, 0, 214.891, 223.905, 212.983, 11.237
0, 0.00000, 5739.49, 5979.83, 5688.59, 0, 214.773, 223.768, 212.868, 11.2338
0, 0.00000, 5755.83, 5996.46, 5704.8, 0, 214.655, 223.63, 212.751, 11.2305
0, 0.00000, 5772.14, 6013.07, 5721, 0, 214.537, 223.493, 212.634, 11.2273
0, 0.00000, 5788.62, 6029.85, 5737.35, 0, 214.417, 223.354, 212.517, 11.2241
0, 0.00000, 5805.09, 6046.61, 5753.7, 0, 214.298, 223.215, 212.4, 11.2208
0, 0.00000, 5821.72, 6063.53, 5770.2, 0, 214.178, 223.075, 212.281, 11.2176
0, 0.00000, 5838.33, 6080.44, 5786.69, 0, 214.058, 222.936, 212.163, 11.2143
0, 0.00000, 5855.28, 6097.69, 5803.52, 0, 213.935, 222.793, 212.043, 11.211
0, 0.00000, 5872.04, 6114.74, 5820.16, 0, 213.815, 222.653, 211.924, 11.2077
0, 0.00000, 5889.14, 6132.13, 5837.14, 0, 213.691, 222.51, 211.803, 11.2044
0, 0.00000, 5906.23, 6149.51, 5854.1, 0, 213.569, 222.367, 211.683, 11.2011
0, 0.00000, 5923.47, 6167.05, 5871.22, 0, 213.445, 222.223, 211.561, 11.1977
0, 0.00000, 5940.7, 6184.56, 5888.33, 0, 213.321, 222.079, 211.439, 11.1944
0, 0.00000, 5958.09, 6202.24, 5905.59, 0, 213.197, 221.934, 211.317, 11.191
0, 0.00000, 5975.64, 6220.08, 5923.02, 0, 213.071, 221.788, 211.194, 11.1876
0, 0.00000, 5993.17, 6237.9, 5940.43, 0, 212.946, 221.643, 211.071, 11.1842
0, 0.00000, 6010.86, 6255.89, 5958, 0, 212.819, 221.496, 210.947, 11.1808
0, 0.00000, 6028.71, 6274.03, 5975.72, 0, 212.692, 221.348, 210.822, 11.1774
0, 0.00000, 6046.54, 6292.15, 5993.43, 0, 212.565, 221.2, 210.697, 11.1739
0, 0.00000, 6064.53, 6310.42, 6011.3, 0, 212.437, 221.052, 210.571, 11.1705
0, 0.00000, 6082.68, 6328.86, 6029.33, 0, 212.308, 220.902, 210.445, 11.167
0, 0.00000, 6100.99, 6347.46, 6047.52, 0, 212.178, 220.751, 210.317, 11.1635
0, 0.00000, 6119.28, 6366.03, 6065.68, 0, 212.049, 220.6, 210.19, 11.16
0, 0.00000, 6137.72, 6384.76, 6084.01, 0, 211.918, 220.449, 210.062, 11.1565
0, 0.00000, 6156.33, 6403.65, 6102.49, 0, 211.786, 220.296, 209.933, 11.153
0, 0.00000, 6174.91, 6422.52, 6120.95, 0, 211.655, 220.143, 209.804, 11.1495
0, 0.00000, 6193.65, 6441.54, 6139.57, 0, 211.523, 219.99, 209.675, 11.1459
0, 0.00000, 6212.55, 6460.72, 6158.34, 0, 211.39, 219.835, 209.545, 11.1423
0, 0.00000, 6275.87, 7798.49, 6061.91, 0, 212.348, 192.784, 206.718, 25.3522
0, 0.00000, 6308.07, 8558.79, 6024.35, 0, 213.075, 193.536, 203.486, 29.9818
0, 0.00000, 6327.24, 8580.12, 6042.82, 0, 212.91, 193.281, 203.339, 30.1454
0, 0.00000, 6346.4, 8601.8, 6061.28, 0, 212.762, 193.05, 203.202, 30.1984
0, 0.00000, 6365.54, 8623.44, 6079.71, 0, 212.613, 192.819, 203.066, 30.2513
0, 0.00000, 6385, 8645.41, 6098.46, 0, 212.463, 192.585, 202.927, 30.3051
0, 0.00000, 6404.42, 8667.32, 6117.2, 0, 212.312, 192.351, 202.789, 30.3586
0, 0.00000, 6423.98, 8689.29, 6136.08, 0, 212.159, 192.114, 202.651, 30.412
0, 0.00000, 6443.85, 8711.59, 6155.27, 0, 212.005, 191.873, 202.51, 30.4664
0, 0.00000, 6463.52, 8733.64, 6174.27, 0, 211.852, 191.635, 202.371, 30.5201
0, 0.00000, 8500.43, 8439.8, 6242.18, 0, 185.559, 184.593, 203.849, 34.3686
0, 0.00000, 8521.79, 8461.07, 6261.13, 0, 185.561, 184.236, 203.649, 33.7953
0, 0.00000, 8543.85, 8482.17, 6280.32, 0, 185.33, 183.991, 203.493, 33.8521
0, 0.00000, 8566.05, 8503.39, 6299.64, 0, 185.099, 183.744, 203.336, 33.9085
0, 0.00000, 8588.37, 8524.73, 6319.09, 0, 184.867, 183.496, 203.179, 33.9653
0, 0.00000, 8610.83, 8546.2, 6338.69, 0, 184.633, 183.246, 203.02, 34.0224
0, 0.00000, 8633.4, 8567.79, 6358.42, 0, 184.398, 182.995, 202.861, 34.0798
0, 0.00000, 8656.11, 8589.51, 6378.28, 0, 184.161, 182.743, 202.7, 34.1375
0, 0.00000, 8678.93, 8611.34, 6398.28, 0, 183.923, 182.489, 202.539, 34.1955
0, 0.00000, 8701.88, 8633.26, 6418.35, 0, 183.684, 182.234, 202.374, 34.2533
0, 0.00000, 8724.76, 8655.12, 6438.39, 0, 183.445, 181.98, 202.21, 34.3112
0, 0.00000, 8747.95, 8677.28, 6458.72, 0, 183.203, 181.722, 202.044, 34.37
0, 0.00000, 8770.5, 8699.54, 6482.97, 0, 182.95, 181.468, 201.836, 34.3742
0, 0.00000, 8500.43, 8772.02, 8491.32, 0, 176.602, 182.258, 176.423, 10.0547
0, 0.00000, 8522.53, 8794.02, 8513.78, 0, 176.362, 181.98, 176.179, 10.0272
0, 0.00000, 8544.61, 8816.17, 8536.4, 0, 176.112, 181.709, 175.942, 10.0209
0, 0.00000, 8566.97, 8838.6, 8559.31, 0, 175.86, 181.435, 175.701, 10.0145
0, 0.00000, 8589.27, 8860.96, 8582.16, 0, 175.608, 181.162, 175.461, 10.0082
0, 0.00000, 8611.83, 8883.59, 8605.3, 0, 175.353, 180.886, 175.218, 10.0018
0, 0.00000, 8634.33, 8906.16, 8628.38, 0, 175.098, 180.61, 174.976, 9.99546
0, 0.00000, 8656.94, 8928.82, 8651.56, 0, 174.843, 180.334, 174.733, 9.98903
0, 0.00000, 8679.81, 8951.76, 8675.03, 0, 174.584, 180.054, 174.487, 9.98251
0, 0.00000, 8702.62, 8974.62, 8698.43, 0, 174.327, 179.775, 174.241, 9.97602
0, 0.00000, 8725.69, 8997.75, 8722.12, 0, 174.066, 179.493, 173.993, 9.96942
0, 0.00000, 8748.86, 9020.97, 8745.91, 0, 173.804, 179.21, 173.744, 9.9628
0, 0.00000, 8772.12, 9044.29, 8769.8, 0, 173.542, 178.925, 173.494, 9.95614
0, 0.00000, 8795.31, 9067.53, 8793.63, 0, 173.28, 178.642, 173.245, 9.94949
0, 0.00000, 8818.76, 9091.04, 8817.73, 0, 173.015, 178.356, 172.993, 9.94276
0, 0.00000, 8842.47, 9114.79, 8842.1, 0, 172.747, 178.066, 172.738, 9.93593
0, 0.00000, 8866.11, 9138.48, 8866.4, 0, 172.48, 177.778, 172.484, 9.92913
0, 0.00000, 8889.83, 9162.25, 8890.8, 0, 172.212, 177.489, 172.229, 9.92229
0, 0.00000, 8913.81, 9186.27, 8915.47, 0, 171.941, 177.196, 171.972, 9.91537
0, 0.00000, 8937.87, 9210.37, 8940.23, 0, 171.67, 176.903, 171.714, 9.90841
0, 0.00000, 8962.02, 9234.56, 8965.09, 0, 171.397, 176.609, 171.454, 9.90142
0, 0.00000, 8986.26, 9258.84, 8990.05, 0, 171.124, 176.314, 171.194, 9.8944
0, 0.00000, 9010.57, 9283.19, 9015.1, 0, 170.849, 176.018, 170.933, 9.88734
0, 0.00000, 9035.14, 9307.79, 9040.4, 0, 170.572, 175.719, 170.67, 9.8802
0, 0.00000, 9059.62, 9332.31, 9065.63, 0, 170.296, 175.421, 170.407, 9.87309
0, 0.00000, 9084.5, 9357.22, 9091.28, 0, 170.016, 175.119, 170.141, 9.86583
0, 0.00000, 9109.3, 9382.05, 9116.86, 0, 169.736, 174.817, 169.875, 9.85861
0, 0.00000, 9134.33, 9407.11, 9142.68, 0, 169.454, 174.513, 169.607, 9.85129
0, 0.00000, 9159.44, 9432.25, 9168.59, 0, 169.171, 174.209, 169.338, 9.84396
0, 0.00000, 9184.63, 9457.46, 9194.59, 0, 168.887, 173.903, 169.068, 9.83659
0, 0.00000, 9209.89, 9482.74, 9220.67, 0, 168.602, 173.597, 168.798, 9.82919
0, 0.00000, 9235.37, 9508.25, 9246.99, 0, 168.315, 173.288, 168.525, 9.82171
0, 0.00000, 9261.08, 9533.98, 9273.55, 0, 168.026, 172.976, 168.25, 9.81416
0, 0.00000, 9286.71, 9559.63, 9300.04, 0, 167.737, 172.666, 167.976, 9.80663
0, 0.00000, 9312.56, 9585.49, 9326.76, 0, 167.446, 172.353, 167.7, 9.79903
0, 0.00000, 9338.62, 9611.57, 9353.72, 0, 167.153, 172.038, 167.422, 9.79135
0, 0.00000, 9364.76, 9637.72, 9380.75, 0, 166.859, 171.722, 167.143, 9.78365
0, 0.00000, 9390.95, 9663.92, 9407.86, 0, 166.565, 171.406, 166.863, 9.77592
0, 0.00000, 9417.36, 9690.34, 9435.2, 0, 166.268, 171.087, 166.581, 9.76812
0, 0.00000, 9443.83, 9716.82, 9462.61, 0, 165.971, 170.768, 166.299, 9.76029
0, 0.00000, 9470.51, 9743.51, 9490.25, 0, 165.671, 170.446, 166.015, 9.7524
0, 0.00000, 9497.25, 9770.25, 9517.96, 0, 165.371, 170.124, 165.73, 9.74448
0, 0.00000, 9524.19, 9797.19, 9545.89, 0, 165.068, 169.799, 165.443, 9.73649
0, 0.00000, 9551.19, 9824.19, 9573.89, 0, 164.765, 169.474, 165.155, 9.72849
0, 0.00000, 9578.39, 9851.39, 9602.11, 0, 164.46, 169.147, 164.866, 9.72041
0, 0.00000, 9605.64, 9878.64, 9630.39, 0, 164.155, 168.82, 164.576, 9.71232
0, 0.00000, 9633.09, 9906.09, 9658.89, 0, 163.847, 168.49, 164.284, 9.70416
0, 0.00000, 9660.74, 9933.73, 9687.6, 0, 163.538, 168.158, 163.991, 9.69593
0, 0.00000, 9688.43, 9961.42, 9716.38, 0, 163.228, 167.826, 163.697, 9.68769
0, 0.00000, 9716.31, 9989.29, 9745.36, 0, 162.916, 167.492, 163.401, 9.67939
0, 0.00000, 9744.24, 10017.2, 9774.4, 0, 162.603, 167.158, 163.105, 9.67107
0, 0.00000, 9772.36, 10045.3, 9803.65, 0, 162.289, 166.821, 162.807, 9.66268
0, 0.00000, 9800.67, 10073.6, 9833.1, 0, 161.973, 166.483, 162.507, 9.65424
0, 0.00000, 9829.15, 10102.1, 9862.75, 0, 161.655, 166.143, 162.206, 9.64574
0, 0.00000, 9857.68, 10130.6, 9892.46, 0, 161.336, 165.802, 161.904, 9.63723
0, 0.00000, 9886.38, 10159.3, 9922.36, 0, 161.016, 165.46, 161.601, 9.62865
0, 0.00000, 9915.27, 10188.1, 9952.47, 0, 160.694, 165.116, 161.296, 9.62002
0, 0.00000, 9944.32, 10217.2, 9982.76, 0, 160.371, 164.77, 160.989, 9.61134
0, 0.00000, 9973.55, 10246.4, 10013.3, 0, 160.045, 164.423, 160.681, 9.6026
0, 0.00000, 10002.8, 10275.6, 10043.8, 0, 159.72, 164.075, 160.372, 9.59386
0, 0.00000, 10032.2, 10305, 10074.5, 0, 159.393, 163.726, 160.063, 9.58506
0, 0.00000, 10061.8, 10334.6, 10105.4, 0, 159.064, 163.375, 159.751, 9.57621
0, 0.00000, 10091.6, 10364.3, 10136.5, 0, 158.734, 163.023, 159.439, 9.56731
0, 0.00000, 10121.5, 10394.2, 10167.8, 0, 158.402, 162.669, 159.124, 9.55836
0, 0.00000, 10152, 10424.6, 10199.5, 0, 158.061, 162.304, 158.792, 9.5422
0, 0.00000, 10182.2, 10454.8, 10231.2, 0, 157.727, 161.948, 158.476, 9.53322
0, 0.00000, 10212.6, 10485.2, 10263, 0, 157.391, 161.59, 158.158, 9.52413
0, 0.00000, 10243.2, 10515.7, 10295, 0, 157.054, 161.231, 157.839, 9.51499
0, 0.00000, 10273.9, 10546.4, 10327.2, 0, 156.715, 160.87, 157.518, 9.50581
0, 0.00000, 10304.7, 10577.2, 10359.5, 0, 156.375, 160.508, 157.196, 9.49659
0, 0.00000, 10335.7, 10608.1, 10392, 0, 156.034, 160.144, 156.873, 9.48733
0, 0.00000, 10366.9, 10639.3, 10424.7, 0, 155.691, 159.78, 156.549, 9.47803
0, 0.00000, 10398.2, 10670.5, 10457.5, 0, 155.347, 159.414, 156.224, 9.46869
0, 0.00000, 10429.8, 10702, 10490.7, 0, 155.001, 159.045, 155.896, 9.45925
0, 0.00000, 10461.3, 10733.6, 10523.9, 0, 154.654, 158.677, 155.569, 9.44988
0, 0.00000, 10493.2, 10765.4, 10557.3, 0, 154.306, 158.306, 155.239, 9.44037
0, 0.00000, 10525.1, 10797.3, 10591, 0, 153.956, 157.935, 154.908, 9.43086
0, 0.00000, 10557.4, 10829.5, 10624.9, 0, 153.603, 157.56, 154.575, 9.42126
0, 0.00000, 10589.6, 10861.7, 10658.8, 0, 153.252, 157.187, 154.243, 9.41172
0, 0.00000, 10622.1, 10894.1, 10693.1, 0, 152.897, 156.81, 153.908, 9.40206
0, 0.00000, 10654.9, 10926.9, 10727.6, 0, 152.541, 156.432, 153.571, 9.39234
0, 0.00000, 10687.6, 10959.5, 10762.1, 0, 152.184, 156.054, 153.235, 9.38269
0, 0.00000, 10720.6, 10992.5, 10796.9, 0, 151.826, 155.674, 152.896, 9.37292
0, 0.00000, 10753.9, 11025.7, 10832, 0, 151.466, 155.292, 152.556, 9.3631
0, 0.00000, 10787.2, 11059, 10867.2, 0, 151.104, 154.909, 152.214, 9.35328
0, 0.00000, 10820.7, 11092.4, 10902.6, 0, 150.742, 154.525, 151.873, 9.34345
0, 0.00000, 10854.4, 11126.1, 10938.3, 0, 150.378, 154.139, 151.529, 9.33354
0, 0.00000, 10888.2, 11159.9, 10974.1, 0, 150.013, 153.753, 151.185, 9.32364
0, 0.00000, 10921.8, 11193.5, 11009.7, 0, 149.643, 153.364, 150.846, 9.32104
0, 0.00000, 10956, 11227.7, 11045.9, 0, 149.276, 152.976, 150.499, 9.31001
0, 0.00000, 10990.4, 11262.2, 11082.3, 0, 148.907, 152.587, 150.15, 9.29853
0, 0.00000, 11025.1, 11296.9, 11119, 0, 148.536, 152.197, 149.8, 9.287
0, 0.00000, 11059.8, 11331.7, 11155.8, 0, 148.164, 151.805, 149.449, 9.27546
0, 0.00000, 11094.8, 11366.7, 11192.9, 0, 147.791, 151.413, 149.097, 9.26386
0, 0.00000, 11130, 11402, 11230.2, 0, 147.417, 151.018, 148.743, 9.25221
0, 0.00000, 11165.3, 11437.3, 11267.6, 0, 147.042, 150.624, 148.389, 9.24056
0, 0.00000, 11200.9, 11473, 11305.4, 0, 146.664, 150.226, 148.032, 9.22882
0, 0.00000, 11236.6, 11508.8, 11343.4, 0, 146.286, 149.829, 147.675, 9.21725
0, 0.00000, 11272.4, 11544.7, 11381.5, 0, 145.908, 149.431, 147.319, 9.20612
0, 0.00000, 11308.5, 11580.9, 11419.9, 0, 145.527, 149.031, 146.96, 9.19503
0, 0.00000, 11344.7, 11617.2, 11458.5, 0, 145.146, 148.631, 146.601, 9.18396
0, 0.00000, 11381.2, 11653.8, 11497.5, 0, 144.762, 148.229, 146.24, 9.17282
0, 0.00000, 11417.8, 11690.5, 11536.5, 0, 144.379, 147.826, 145.879, 9.16169
0, 0.00000, 11454.6, 11727.4, 11575.8, 0, 143.995, 147.423, 145.517, 9.15054
0, 0.00000, 11491.7, 11764.7, 11615.5, 0, 143.608, 147.017, 145.153, 9.13928
0, 0.00000, 11528.9, 11802, 11655.2, 0, 143.221, 146.612, 144.789, 9.12747
0, 0.00000, 11566.3, 11839.6, 11695.2, 0, 142.834, 146.207, 144.424, 9.11564
0, 0.00000, 11603.9, 11877.3, 11735.4, 0, 142.445, 145.8, 144.058, 9.10379
0, 0.00000, 11641.8, 11915.4, 11776, 0, 142.055, 145.392, 143.691, 9.0919
0, 0.00000, 11679.8, 11953.5, 11816.7, 0, 141.665, 144.984, 143.324, 9.07996
0, 0.00000, 11718.1, 11991.9, 11857.7, 0, 141.273, 144.574, 142.955, 9.06786
0, 0.00000, 11756.6, 12030.6, 11898.9, 0, 140.881, 144.163, 142.586, 9.05573
0, 0.00000, 11795.2, 12069.4, 11940.4, 0, 140.488, 143.752, 142.217, 9.0436
0, 0.00000, 11834.1, 12108.4, 11982.1, 0, 140.095, 143.341, 141.846, 9.03148
0, 0.00000, 11873.1, 12147.5, 12024, 0, 139.701, 142.929, 141.476, 9.01937
0, 0.00000, 11912.4, 12187, 12066.3, 0, 139.305, 142.516, 141.104, 9.00724
0, 0.00000, 11952.5, 12227.8, 12108.8, 0, 138.915, 142.114, 140.732, 8.99476
0, 0.00000, 11993.7, 12271.5, 12151, 0, 138.535, 141.741, 140.356, 8.94884
0, 0.00000, 12035.2, 12315.9, 12193.4, 0, 138.156, 141.373, 139.976, 8.89814
0, 0.00000, 12077.1, 12360.3, 12236.5, 0, 137.78, 141.007, 139.603, 8.85313
0, 0.00000, 12119.5, 12405.4, 12281.1, 0, 137.403, 140.641, 139.238, 8.82234
0, 0.00000, 12163, 12450.5, 12326.3, 0, 137.038, 140.275, 138.88, 8.79308
0, 0.00000, 12208.2, 12496.3, 12373.2, 0, 136.686, 139.91, 138.536, 8.76109
0, 0.00000, 12254.4, 12542.3, 12421.2, 0, 136.343, 139.547, 138.201, 8.7253
